clickability_test_id,headline,clicks,impressions
553711c56162340018040000,Scientists make stars 'sing' to learn more about what they are.,4,2015
553711c56162340018040000,Listening to the sounds of stars may help scientists look for new planets. <br>,6,2028
553711c56162340018040000,The light from stars sounds like radio feedback but it's music to scientists ears.,9,2111
553711c56162340018040000,Transforming light into the 'voices' of stars provides a range of unusual sounds — and insights.,12,2040
553711c56162340018040000,Listen to the oddly soothing sounds of stars and learn what they tell us about them.,12,2005
553711c56162340018040000,Scientists have found a practical reason for turning light into sound. It's out of this world.,15,2013
5537cc683133650018f30200,The bad news is the water's ruined for farming. The good news is they can grow lettuce in the air.,10,2509
5537cc683133650018f30200,"The water on the ground's too nasty for farming, so they're growing crops in the air.",12,2572
5537cc683133650018f30200,An experiment may mean that farming can happen even where the ground's been ruined.,14,2511
5537cc683133650018f30200,Could growing plants in the air be the salvation of farms ruined by pollution?,17,2587
5537cc683133650018f30200,"The ground is ruined, so engineers have started growing leafy greens in the air.",18,2526
5537dcf1616234000c7f0300,Want to know the terribly obvious reason to not destroy jungles? Because then we won't have anymore.,4,2619
5537dcf1616234000c7f0300,"Palm oil is farmed 1 of 2 ways: one is orangutan-friendly, and the other one everyone does? SO BAD.",6,2434
5537dcf1616234000c7f0300,Palm oil is farmed 2 ways: by slashing and burning — or this other way someone figured out.,11,2577
5537dcf1616234000c7f0300,"Palm oil is farmed 1 of 2 ways: one is orangutan-friendly, and the other one everyone does? SO BAD.",11,2528
5537dcf1616234000c7f0300,Palm oil is farmed 2 ways: One ruins a cute animal's life forever; The other? It's worth a bear hug.,12,2527
5537dcf1616234000c7f0300,"Palm oil is farmed 2 ways: One produces a lot of smoke and distress, and one keeps all life in mind.",12,2447
5537dcf1616234000c7f0300,Palm oil is farmed 1 of 2 ways: by burning and killing — or this other way someone just figured out.,17,2537
5537e44561623400188f0300,"From bank teller to dairy farmer, here's how one woman started a new life on the farm.",4,2513
5537e44561623400188f0300,"Meet Wendy. She's a farmer, a mom, and she makes a mean grilled cheese sandwich.",6,2495
5537e44561623400188f0300,Hear this farmer's refreshing take on why food quality is oh so important.,8,2472
5537e44561623400188f0300,She used to have a 'regular' job. Now she spends her life producing food. How'd she get here?,9,2639
5537e44561623400188f0300,A farmer and mom talks about why it's important to eat real food.,12,2569
5537e44561623400188f0300,She never expected to be a farmer. But you'd never guess from the way she talks about it now.,13,2547
5537f1fb6162340018450400,Could growing plants in the air be the salvation of farms ruined by pollution?,7,2497
5537f1fb6162340018450400,Good water here is so precious that they learned to grow food with moisture in the air.,9,2547
5537f1fb6162340018450400,What makes the sky blue? These engineers just proved you can grow food with it.,17,2575
5537f1fb6162340018450400,Engineers went to a polluted farming area with a way to irrigate plants from thin air.,18,2520
5537f1fb6162340018450400,It looks like the best way to grow crops here may be to get them the hell off the ground.,20,2529
5537f89c666331001c250000,Couples talk about the importance of family in a place that won't let them get married.,5,2517
5537f89c666331001c250000,"Every love story deserves a happy ending,' and they want theirs.",8,2465
5537f89c666331001c250000,Sometimes marriage is about fairness. They wish Ireland understood that.,9,2549
5537f89c666331001c250000,4 gay couples talk about how it feels to be left out of the marriage loop.,10,2497
5537f89c666331001c250000,They've been together for 14 years but are still waiting on a happily ever after.,12,2567
5537f89c666331001c250000,Their friends are married. They're tired of being left out. So they're telling their stories.,13,2614
55380f30666331001c240200,"The ground is ruined, so engineers have started growing leafy greens in the air.",9,2452
55380f30666331001c240200,Engineers went to a polluted farming area with a way to irrigate plants from thin air.,10,2495
55380f30666331001c240200,"Humidifiers, tubes, and pipes. Add water vapor and you've got lettuce.",12,2590
55380f30666331001c240200,It looks like the best way to grow crops here may be to get them the hell off the ground.,17,2565
55380f30666331001c240200,An experiment may mean that farming can happen even where the ground's been ruined.,17,2549
55381d77653166000cf00300,Could the first drivable Lego car be the future of zero-emissions engine technology?,5,2533
55381d77653166000cf00300,This inventor built the world's first drivable Lego car. 'Awesome' is an understatement.,6,2534
55381d77653166000cf00300,"He wanted to show the world a potentially revolutionary car technology. It took about 500,000 Legos.",9,2487
55381d77653166000cf00300,"An inventor built the first drivable Lego car, and it's powered by nothing but compressed air.",10,2585
55381d77653166000cf00300,See what happens when you give half a million Legos to a bright young inventor.,11,2510
55381d77653166000cf00300,An inventor built a zero-emissions car out of a popular kids' toy. That's not even the best part.,12,2541
5538312a666331000cc60300,The future of internet connectivity starts with the 30 balloons Google launched into the sky.,3,2525
5538312a666331000cc60300,Google launched a bunch of balloons into the sky. It just might be the future of internet.,9,2553
5538312a666331000cc60300,"In 2013, Google launched a bunch of balloons into the sky. It just might be the future of internet.",9,2540
553844556531660018d00400,A teacher who had enough of standardized testing told her students what they were really worth,27,2502
553844556531660018d00400,Students saw what they were really worth from a teacher who'd had enough,35,2573
553844556531660018d00400,"With 1 letter, a fed up teacher tells students what they're worth",40,2507
553844556531660018d00400,A teacher who had enough told her students what they were really worth,56,2561
553846ee666331001c340400,60% of Earthlings have no internet. Here is how Google wants to fix that.,3,2591
553846ee666331001c340400,"Hundreds of balloons later, Google is *that much* closer to providing internet to the entire world.",3,2481
553846ee666331001c340400,"In 2013, Google launched a bunch of balloons into the sky. It just might be the future of internet.",5,2554
553846ee666331001c340400,"While others imagine a future where the whole world has internet access, Google is making it happen.",5,2550
553846ee666331001c340400,Google launched a bunch of balloons into the sky. It just might be the future of internet.,8,2515
55384747666331000c350400,A farmer and mom talks about why it's important to eat real food.,6,2506
55384747666331000c350400,She never expected to leave her job for farm life — and it changed the way she sees food forever.,7,2566
55384747666331000c350400,Why does food quality matter? Here's an answer straight from a farmer.,7,2546
55384747666331000c350400,This mom never expected to be a farmer. But her new perspective on 'real' food is a good one.,8,2529
55384747666331000c350400,"An inside look at one woman's farm life: hard work, grilled cheese, and so much more.",10,2521
55384747666331000c350400,"14 years ago, she quit her job and started farming. Safe to say she doesn't regret it.",15,2622
553858c46537330024130000,Engineers went to a polluted farming area with a way to irrigate plants from thin air.,9,2586
553858c46537330024130000,Engineers went to a polluted farming area with a way to irrigate plants from thin air.,9,2536
553858c46537330024130000,Engineers went to a polluted farming area with a way to irrigate plants from thin air.,11,2512
553858c46537330024130000,Engineers went to a polluted farming area with a way to irrigate plants from thin air.,12,2523
553858c46537330024130000,It looks like the best way to grow crops here may be to get them the hell off the ground.,16,2518
55386c3a653733000c440000,4 families are racing the clock to get a promising treatment approved before a son dies.,1,2037
55386c3a653733000c440000,"Getting a promising new drug cleared takes time, and 4 families wonder how much they have left.",2,2068
55386c3a653733000c440000,Their sons' disease has 4 families racing the clock to get a promising experimental drug approved.,3,1997
55386c3a653733000c440000,"Duchenne muscular dystrophy is merciless, so they're desperate to get this promising drug approved.",4,2083
55386c3a653733000c440000,A new drug may be life-saving. That's why these 4 families are racing to get it approved.,4,1991
5538c5b165373300248d0000,These families lives will change when Ireland recognizes same sex marriage.,6,2547
5538c5b165373300248d0000,"Their love stories are funny, sweet and odd,  just like most couples I know.",11,2534
5538c5b165373300248d0000,"Marriage is out, so they created a special day to celebrate their love.",16,2528
5538c5b165373300248d0000,"They've been together for years, but she still hasn't put a ring on it.",18,2540
5538c5b165373300248d0000,Their friends are married. They're tired of being left out. So they're telling their stories.,18,2514
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,6,2531
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,7,2511
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,10,2579
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,10,2549
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,11,2615
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,13,2565
5538ec8c636230000c900000,"A major American theater has cast a black woman as Hamlet. It's not only historic, it looks SO cool.",14,2474
5538ec8c636230000c900000,A major American theater just cast a black woman as Hamlet and it looks so friggin' cool.,15,2445
55390363636230002c2a0100,Did you know that gay marriage isn't legal in Ireland? Yet.,7,2517
55390363636230002c2a0100,Gay Irish couples talk about love. Can we let them get married already?,8,2558
55390363636230002c2a0100,"Listening to them, I realize even more: Marriage is a right that we should all have.",8,2496
55390363636230002c2a0100,"They've been together for years, but she still hasn't put a ring on it.",14,2555
55390363636230002c2a0100,"They've been together for years, but she still hasn't put a ring on it.",15,2606
55390363636230002c2a0100,Look at these couples. They're madly in love. And they can't express it the way they want to.,15,2472
55390363636230002c2a0100,Couples that have been together for years talk about love. It's adorable — and heartbreaking.,23,2509
5539169b653733000cb40100,"Duchenne muscular dystrophy is merciless, so they're desperate to get this promising drug approved.",2,2050
5539169b653733000cb40100,Their sons' disease has 4 families racing the clock to get a promising experimental drug approved.,3,2068
5539169b653733000cb40100,"Getting a promising new drug cleared takes time, and 4 families wonder how much they have left.",3,1943
5539169b653733000cb40100,A new drug may be life-saving. That's why these 4 families are racing to get it approved.,4,1976
5539169b653733000cb40100,4 families are racing the clock to get a promising treatment approved before a son dies.,9,2107
553916a9653733000cc40100,Helping out the bees. Just one more reason to surround yourself with flowers this spring.,1,2088
553916a9653733000cc40100,Bees are a like a large mirror says this scientist. She wants us to like what we see.,7,1975
553916a9653733000cc40100,Coal miners have canaries. We have bees.  Are we paying attention?,8,2036
553916a9653733000cc40100,Bees are in serious trouble. Part of the answer couldn't be easier or more delightful.,9,2064
55391847636230002cf30100,What happens if we treat the elderly like the resource that they are? Barbara Beskind happens.,9,1988
55391847636230002cf30100,Barbara Beskind was hired to a Silicon Valley at the age of 91. It's about time.,14,2011
55391847636230002cf30100,A Silicon Valley design firm recently hired Barbara. She's almost 100 years old. Brilliant decision.,20,2056
55391847636230002cf30100,She got her dream job at 91 years old. Companies: Take note.,23,1995
55391847636230002cf30100,Barbara was hired at a top notch design firm at 91. Here are 5 amazing things she's done so far.,33,2108
553927d5636230000c750200,A Silicon Valley design firm recently hired Barbara. She's almost 100 years old. Brilliant decision.,22,1988
553927d5636230000c750200,Barbara was hired at a top notch design firm at 91. Here are 5 amazing things she's done so far.,26,2054
553927d5636230000c750200,She got her dream job at 91 years old. Companies: Take note.,28,2077
55392ca365373300187e0200,An emotional film tells a story of 4 families trying to get a possible cure through the FDA.,1,2016
55392ca365373300187e0200,4 families are on a mission to speed approval of the best chance yet for their kids.,3,2084
55392ca365373300187e0200,"If these families can just get a promising drug to market, their sons may have a future after all.",4,2050
55392ca365373300187e0200,A new drug may be life-saving. That's why these 4 families are racing to get it approved.,8,2049
55392ca365373300187e0200,A new drug could be the miracle they're hoping for. Now they just have to get it approved.,9,1970
553932de636230002ce80200,"When you hear 'Columbia' or 'Stanford,' you might think 'rich.' Sometimes, that's far from true.",7,2051
553932de636230002ce80200,A bunch of Ivy League students making confessions about money. Here's why that's important.,9,1950
553932de636230002ce80200,Read these confessions by Ivy League college students. They show why 'hard work' won't stop poverty.,19,2066
553932de636230002ce80200,8 confessions from students in top-notch colleges that made me think differently about 'merit',21,2044
553937b5393365000c040000,"He took a 90% pay cut so he could pay his employees more, and business has never been better.",8,2036
553937b5393365000c040000,"Business is good for the CEO who raised his company's starting pay to $70,000 per year.",9,2040
553937b5393365000c040000,"Business is booming after this CEO raised his employees' starting salaries to $70,000 per year.",13,2107
553937b5393365000c040000,"Remember the CEO who raised his company's starting pay to $70,000 per year? Well, business is good.",17,2013
553937b5393365000c040000,Right after announcing he was taking a pay cut to raise his employee's salaries…business is booming.,23,2000
553938c8633132001c0c0000,"91 year old Barbara Beskind got hired at prestigious Silicon Valley firm IDEO. Ageism-0, Barbara-1",13,2062
553938c8633132001c0c0000,She got her dream job at 91 years old. Companies: Take note.,17,2044
553938c8633132001c0c0000,Barbara was hired at a top notch design firm at 91. Here are 5 amazing things she's done so far.,25,1998
553938c8633132001c0c0000,"One week after they got her letter, Barbara Beskind was hired. She'd been trying for 80 years.",30,2037
55393ee2653833000c290000,"A Rwandan cyclist is training as if millions of lives depend on it. And in a way, they do.",2,2051
55393ee2653833000c290000,This Rwandan cyclist doesn't just ride for cups and prize money. His goal is way more ambitious.,3,2129
55393ee2653833000c290000,A cyclist is competing for the challenge of his life. And he needs help from his entire country.,4,1998
55393ee2653833000c290000,This Rwandan athlete sums up his ambition with two simple and poignant words: 'Never again.',6,1949
55393ee2653833000c290000,Making the national team was a dream come true. Now this cyclist has eyes on a much bigger prize.,8,2034
55393ee2653833000c290000,"He doesn't ride for glory, cups, or prize money. This cyclist rides to heal a wounded nation.",8,1989
55393f05653833002c260000,"A major American theater has cast a black woman as Hamlet. It's not only historic, it looks awesome.",7,2043
55393f05653833002c260000,"A major American theater has cast a black woman as Hamlet. It's not only historic, it looks SO cool.",8,1999
55393f05653833002c260000,"""A major American theater has cast a black woman as Hamlet? Cool! That's also, you know, historic.""",9,2033
55393f05653833002c260000,A famous American theater has cast a black woman as Hamlet. It's not only historic — it looks cool.,10,2060
55393f05653833002c260000,A big American theater has cast a black woman as Hamlet. It's not only historic ... it looks cool.,11,2067
55393f05653833002c260000,"A major theater director has cast a black woman as Hamlet. It's not only historic, it looks SO cool.",11,1983
553952c0653833002c310100,A new drug may be life-saving. That's why these 4 families are racing to get it approved.,4,2029
553952c0653833002c310100,4 families are on a mission to speed up drug approval for their kids' best chance yet.,5,2062
553952c0653833002c310100,"If these families can just get a promising drug to market, their sons may have a future after all.",6,2043
553952c0653833002c310100,An emotional film tells a story of 4 families trying to get a possible cure approved for use.,7,2024
553952c0653833002c310100,A new drug could be the miracle they're hoping for. Now they just have to get it approved.,11,2027
55395740353130002c600100,The Trans Pacific Partnership is a massive corporate power grab,2,2158
55395740353130002c600100,The TPP is a massive corporate giveaway. It's being rushed through the House right now.,4,2089
55395740353130002c600100,The TPP would give corporations enormous new power. There's still time to stop it.,4,1990
55395740353130002c600100,A secretive trade deal is being rushed through the House. Here's what's in it.,5,1948
55395740353130002c600100,"The TPP would let 9,000 foreign corporations bypass U.S. law and sue American taxpayers for millions",8,1976
55395740353130002c600100,A massive corporate power grab is about to become law. You need to know what's in it.,11,2037
55396c46353364001c100000,She's explaining some issues with feminism using pizza. It's just as awesome as it sounds.,22,2059
55396c46353364001c100000,The pizza and feminism crash course you didn't know you needed.,23,1991
55396c46353364001c100000,The oft forgotten area of feminism explained with pizza,27,2078
55396c46353364001c100000,It's the one area of feminism too many forget about. Let the pizza remind you.,31,2049
55396c46353364001c100000,It's an area of feminism often overlooked. This pizza analogy nails it.,31,2007
5539933b633236001c720000,An emotional film tells a story of 4 families trying to get a possible cure through the FDA.,4,2051
5539933b633236001c720000,Their sons' disease has 4 families racing the clock to get a promising experimental drug approved.,5,2033
5539933b633236001c720000,Their sons' disease has 4 families racing the clock to get a promising experimental drug approved.,6,1986
5539933b633236001c720000,A new drug could be the miracle they're hoping for. Now they just have to get it approved.,9,2068
5539a110633236000cf20000,"Bees have survived for 50 million years, but what they face now is epic.",2,2093
5539a110633236000cf20000,Providing food for hungry bees gives us just one more reason to enjoy flowers.,2,2036
5539a110633236000cf20000,"She describes a ""big bee bummer,"" but this scientist also offers a lovely solution.",3,2042
5539a110633236000cf20000,"For bees, landscapes without flowers may be like eating on the moon. There's a pretty easy fix.",4,1966
5539a110633236000cf20000,What's the matter with bees? A scientist gives us 4 big problems and 2 easy solutions.,7,2054
553a3b67396234002c730100,"Paint Creek, Matewan, and the Battle Of Blair Mountain: The mine country wars.",9,2053
553a3b67396234002c730100,"When you load 16 tons, whaddyou get? Another day older and deeper in debt.'",12,2055
553a3b67396234002c730100,We're coming up on the 100 year anniversary of the biggest armed uprising since the Civil War.,17,2027
553a3b67396234002c730100,"1 million rounds of ammunition were fired during one event in West Virginia. No, NOT the Civil War.",23,2094
553a3b67396234002c730100,There was a time in our history when the United States bombed its own citizens. Not kidding.,29,1981
553a49f9646537000c310000,Plastic is forever. In one form or another.<br>,2,1973
553a49f9646537000c310000,"The U.S. wastes money by not recycling, and hasn't improved for 2 decades. This can change.",3,2050
553a49f9646537000c310000,We continue to throw away money by throwing away recyclables. Here's why.,6,2045
553a49f9646537000c310000,"A short, punchy video on recycling reminds us of what the numbers have been saying all along.<br>",8,2090
553a56e2396234001c110200,Longtime couples talk about why marriage is for them.,6,2028
553a56e2396234001c110200,Couples that have been together for years talk about love. It's adorable — and heartbreaking.,12,2067
553a5b6f396234000c5c0200,Couples that have been together for years talk about love. It's adorable — and heartbreaking.,9,2046
553a5b6f396234000c5c0200,Longtime couples talk about why marriage is for them.,12,2026
553a5b6f396234000c5c0200,Couples that have been together for years talk about love. It's adorable — and heartbreaking.,15,2063
553a5b8f646537000cb40000,They traded in a cigarette for 11 glorious minutes of bubble wrap popping fun.,6,2056
553a5b8f646537000cb40000,"This segment from Jimmy Kimmel Live might help a bunch of people quit smoking, 11 minutes at a time.",12,2017
553a5b8f646537000cb40000,1 cigarette takes 11 minutes off your life. This video shows how you could better spend that time.,15,2041
553a5b8f646537000cb40000,This video offers a major incentive for people trying to quit smoking: 11 minutes of awesomeness.,16,2014
553a5b8f646537000cb40000,A video perfectly illustrates the very real cost of smoking in a way that won't gross you out.,18,2047
553a5b8f646537000cb40000,"Quitting smoking is hard, but this bubble wrap-filled video gives you a major incentive to stop.",18,2018
553a7ef2646537000cff0100,"An inside look at one woman's farm life: hard work, cows, and much more.",6,2128
553a7ef2646537000cff0100,"An inside look at one woman's farm life: hard work, cows, and much more.",6,1935
553a7ef2646537000cff0100,"An inside look at one woman's farm life: hard work, grilled cheese, and so much more.",7,2049
553a7ef2646537000cff0100,"14 years ago, she quit her job and started farming. Safe to say she doesn't regret it.",7,1980
553a7ef2646537000cff0100,"An inside look at one woman's farm life: hard work, grilled cheese, and so much more.",11,2047
553a7ef2646537000cff0100,"14 years ago, she quit her job and started farming. Here's a look at her life now.",17,2064
553a7fe7646537001c290200,He's creating virtual reality films that he hopes can change the world. Literally.,2,2035
553a7fe7646537001c290200,Can virtual reality make actual reality better?,3,2079
553a7fe7646537001c290200,"If you think virtual reality is just for kids and nerds, just see how this filmmaker using it.",3,2045
553a7fe7646537001c290200,He's changing people's minds by helping them face reality. Virtual reality.,4,2000
553a7fe7646537001c290200,A filmmaker is proving that virtual reality doesn't just have to be about a virtual world.,7,1996
553a7fe7646537001c290200,A filmmaker went to the United Nations and strapped 'em into virtual reality headsets. Here's why.,9,1995
553a84e3646537001c6a0200,"Mark Ruffalo shares his complexion tips, for justice.",12,2023
553a84e3646537001c6a0200,The Hulk gets asked the dumb questions Black Widow usually gets. Comedic awkwardness ensues.,28,2054
553a84e3646537001c6a0200,Scarlett Johansson asks Mark Ruffalo: Is he up to the challenge women in Hollywood face? Yes he is.,31,2038
553a84e3646537001c6a0200,2 Avengers avenge every celebrity woman who was ever asked a dumb question by the media.,40,2042
553a84e3646537001c6a0200,Celebs get asked stupid things all the time. Mark Ruffalo shows how stupid that is by being awesome.,40,1989
553a84e3646537001c6a0200,What happens when you ask male action stars the questions female stars actually get? Comedy gold.,61,2094
553a8c02646537002c4e0200,Following a plastic bottle from person-to-plate puts a whole new spin on recycling.<br>,4,2021
553a8c02646537002c4e0200,"We all like coming home stories, but what about when it's a plastic bottle?",6,2094
553a8c02646537002c4e0200,A plastic bottle's adventure reminds us about some basic facts of life.<br>,6,2054
553a8c02646537002c4e0200,"A plastic bottle finds its way home, along with a powerful message to recycle.",14,2020
553aa1f4396234001ca60400,We can't stop oil spills yet. So we need to learn how to clean up after them.,1,2054
553aa1f4396234001ca60400,A super-hero sponge and a lotus leaf-like mesh. What do they have to do with oil spills?,2,2009
553aa1f4396234001ca60400,2 brilliant scientific inventions that could clean up oil spills for good,3,2006
553aa1f4396234001ca60400,A super-absorbent sponge and a leaf-inspired mesh could get the oil out of our environment for good,5,2034
553aa453396234001ccb0400,Every wondered why things go viral? It's all in your mind.,1,1999
553aa453396234001ccb0400,"They call it ""going viral"" because it actually acts just like a germ.",2,2065
553aa453396234001ccb0400,This is why websites like ours are so good at getting you to talk about us.,4,2117
553aa453396234001ccb0400,This is how viral news uses the worst of us to get the best of us.,5,2036
553aa453396234001ccb0400,The science of why the comment section on just about anything is so awful.,5,1981
553aac47646537002c750300,"A mountain of money goes into the trash when we don't recycle, but technology can help.",3,2015
553aac47646537002c750300,"If there's karma in recycling, a lot of us here in the U.S. really got it coming.",4,2038
553aac47646537002c750300,"The U.S. throws away mountains of money by not recycling, but new technology is sorting that out.",5,2023
553aac47646537002c750300,Recycling in the U.S. hasn't increased in decades. Technology to the rescue.,7,2059
553abb70396234001c230600,Red-pill alert: Science explains why every comment section is always a rage-splosion.,0,2037
553abb70396234001c230600,This why any comment section is always craycray.,4,2019
553abb70396234001c230600,The science of why the comment section on just about anything is so awful.,13,2066
553ac1e8396234002c390600,"A bionic eye for the blind? It's not a sci-fi flick, this is real life.",9,2054
553ac1e8396234002c390600,He's seeing his wife for the first time in a decade thanks to his bionic eye. Are you crying yet?,11,2031
553ac1e8396234002c390600,See the moment doctors turn on his bionic eye and he sees his wife. Cue the waterworks.,18,2041
553ac1e8396234002c390600,They're in tears before his bionic eye is even turned on. His final reaction is priceless.,21,2019
553ae489633633002ca80000,"Scientists transform starlight into star 'music' to help us understand places far, far away.",6,2038
553ae489633633002ca80000,"Turns out, the 'sound' of stars ranges from sizzling bacon to radio static. Here's what it tells us.",7,2005
553ae489633633002ca80000,Transforming light into the 'voices' of stars provides a range of unusual sounds — and insights.,9,2095
553ae489633633002ca80000,Did you know that the light of stars can be turned into sounds? Here's what those sounds tell us.,10,2024
553aeb3a646537001cc70600,A filmmaker is building 'the ultimate empathy machine' with amazing virtual reality films.,8,2046
553aeb3a646537001cc70600,He shot a video for Kanye West. Now he's working with the United Nations. Go figure.,8,2008
553aeb3a646537001cc70600,This filmmaker's vision was so complex they had to build new technology just new to realize it.,12,1993
553aeb3a646537001cc70600,He's come a long way from the set of that Kanye video. You'll get it when you see his latest film.,12,1963
553aeb3a646537001cc70600,"If watching a movie is like seeing another world, then his latest film is like teleporting to one.",14,2113
553aeb3a646537001cc70600,He was sued by a famous stuntman over his Kanye video. Not as impressive as what he's doing now.,18,2019
553e12c1376561001ccb0000,John Oliver's look at child labor in the fashion industry might have you rethinking your closet.,30,2021
553e12c1376561001ccb0000,"If a deal seems too good to be true, it probably is. Especially when it comes to clothing.",31,2025
553e12c1376561001ccb0000,Where do your clothes come from? It turns out that the company you bought from might not even know.,34,1980
553e12c1376561001ccb0000,"John Oliver digs into the low-cost, child labor hypocrisy in the fashion industry.",38,2048
553e12c1376561001ccb0000,Ever wonder how companies sell clothes at unbelievably low prices? The truth isn't so pretty.,41,2042
553e1c52376561001cf40000,This researcher asked kids what's wrong with US schools. Here are their ideas.,28,2015
553e1c52376561001cf40000,This researcher asked some surprising experts what's wrong with US schools. Here are their ideas.,37,2075
553e4c1c306562000cbc0200,"The Supreme Court has ruled on gay marriage before, but his case could make it legal everywhere.",7,1994
553e4c1c306562000cbc0200,"The Supreme Court has ruled on gay marriage before, but this is the big one.",8,2133
553e4c1c306562000cbc0200,Gay marriage could finally become legal this summer because of their incredible love story.,10,2004
553e4c1c306562000cbc0200,"Because he sued to be on his husband's death certificate, gay marriage could become legal everywhere",21,2036
553e4c1c306562000cbc0200,"When his husband died, his home state pretended he didn't exist. Now he's about to make history.",21,2036
553e5780376561000c2d0200,The endangered elephants of Africa have an unlikely hero. Billy Joel.,10,2087
553e5780376561000c2d0200,The whole murdering elephants in Africa thing is becoming a problem. Billy Joel is here to solve it.,10,1984
553e57bb376561002cc70100,"Food trucks sell delicious food. And for some people, they offer a better future.",6,2036
553e57bb376561002cc70100,What if food trucks could help keep people from going back to prison?,6,2007
553e57bb376561002cc70100,All of the food on this truck is made from syrup. And the people working here want a better life.,11,2057
553e57bb376561002cc70100,A 'food truck social enterprise' is a real thing. Delicious food + a bright future = win!,17,2037
553e586f306562002cc00200,"We're safely going about our day, but they're just trying to survive an earthquake. We can help.",3,2015
553e586f306562002cc00200,Almost a million children are 'severely affected' by Nepal's earthquake. They need water.,3,1968
553e586f306562002cc00200,There was an earthquake in Nepal. More could die in the aftermath. 3 things you can do now to help.,6,2078
553e586f306562002cc00200,"If you've not heard about the earthquake that's severely affected nearly a million kids, this is it.",6,2011
553e586f306562002cc00200,"Looking for a way to help survivors of the earthquake in Nepal? We have quick, solid ideas here.",10,2007
553e586f306562002cc00200,Can you do a quick thing to help nearly a million kids in Nepal to survive the earthquake aftermath?,11,2074
553e7e54306562002c1d0400,60 years after the Civil War came the bloodiest uprising since: The West Virginia Mine Wars.,8,2009
553e7e54306562002c1d0400,"Over 10,000 people went on strike, and the army was called in to stop it. Where? In West Virginia.",11,2131
553e7e54306562002c1d0400,The true story of the most violent labor uprising in U.S. history: the West Virginia Mine Wars.,12,2019
553e7e54306562002c1d0400,We're coming up on the 100 year anniversary of the biggest armed uprising since the Civil War.,14,1981
553e7e54306562002c1d0400,There's a reason that the West Virginia Mine Wars are buried in history books.,19,2043
553e7e54306562002c1d0400,Ever heard of the Battle of Blair Mountain? The U.S. Army bombed its own citizens. Not kidding.,27,2013
553e821a306562001c490400,The West Virginia Mine Wars: 1 million rounds were fired in the most violent strike in U.S. history.,5,1990
553e821a306562001c490400,"There's world wars, the Civil War ... ever heard about the West Virginia Mine Wars?",6,1993
553e821a306562001c490400,Real history your teacher may not have told you: the West Virginia Mine Wars.,11,1956
553e821a306562001c490400,There's a reason that the West Virginia Mine Wars are buried in history books.,12,2035
553e821a306562001c490400,Another piece of history that you might not have heard in school: the West Virginia Mine Wars.,14,2132
553e821a306562001c490400,Ever heard of the Battle of Blair Mountain? The U.S. Army bombed its own citizens. Not kidding.,23,2047
553e8421376561002c550300,"President Obama chats with Bill Nye about climate change, education, and the importance of science.",7,2051
553e8421376561002c550300,President Obama on the future of science education: 'Put your money where your mouth is.',8,2053
553e8421376561002c550300,How do we get kids interested in science? Bill Nye and President Obama talk it out.,9,1975
553e8421376561002c550300,Everyone's favorite 'science guy' chats with the president about the future of science education.,10,2046
553e8421376561002c550300,Bill Nye wants to change the world. Hear him chat with President Obama about how to make it happen.,16,2022
553e8865376561001c490400,Heard of the Battle of Blair Mountain? The U.S. Army nearly bombed its own citizens. Not kidding.,8,1930
553e8865376561001c490400,"During the Battle of Blair Mountain, the U.S. Army prepared to bomb its own citizens. Not kidding.",14,2079
553e8865376561001c490400,Ever heard of the Battle of Blair Mountain? The U.S. Army considered bombing citizens. Not kidding.,21,2091
553e8865376561001c490400,Ever heard of the Battle of Blair Mountain? The U.S. Army bombed its own citizens. Not kidding.,24,2023
553e8c70376561000c8f0400,"By honoring his late husband, he might wind up making gay marriage legal in every state.",6,2058
553e8c70376561000c8f0400,His husband died 2 years ago. Now he's *this* close to making gay marriage legal in every state.,7,2037
553e8c70376561000c8f0400,The Supreme Court case that might legalize gay marriage began with one man's heartbreaking request.,8,2095
553e8c70376561000c8f0400,This is the love story that could lead to gay marriage finally becoming legal in every state.,11,1997
553e8c70376561000c8f0400,This is the heartbreaking case that might finally make gay marriage legal in every state.,18,1977
553e97b1313230000c520000,Bees are in serious trouble. Part of the answer couldn't be easier or more delightful.,5,2058
553e97b1313230000c520000,Bees are in serious trouble. Part of the answer couldn't be easier or more delightful.,10,2000
553e97b1313230000c520000,Bees are in serious trouble. Part of the answer couldn't be easier — or more delightful.,13,2011
553e97b1313230000c520000,"We've been hearing a lot about the trouble with bees, but this scientist's solution is delightful.",18,2084
553e97b1313230000c520000,Bees are in serious trouble. Part of the answer couldn't be easier or more delightful.,18,2018
553ebde9313230002c750200,How scientists are finding creative ways to clean up oil spills,1,2079
553ebde9313230002c750200,We can't stop oil spills yet. But we can definitely clean them up.,2,2024
553ebde9313230002c750200,A sponge and a lotus leaf inspired a bunch of scientists. How?,4,2080
